content,timestamp,platform,stock_name,delta_seconds,weight,label
삼전 계속 가지고있다가 느낀건데 하이닉스 몇만원오를때 삼전은 만원도 못오르는데 하이닉스 말고 삼전선택한건 진짜 바보같은짓일까,2024-03-24 07:41:04+00:00,toss,삼성전자,31397107.0,1.515889754742261e-158,
익절,2024-11-12 04:37:21+00:00,toss,삼성전자,11276930.0,2.069541639391777e-57,
"오를땐 02퍼 05퍼 오르고

떨굴땐 2퍼 3퍼 떨구네 

수익율 상위 투자자들도 수익금 처참함

1 국장을 하지 않는다
2 1번을 잊지 않는다",2024-09-03 05:35:42+00:00,toss,삼성전자,17321429.0,8.567584766361064e-88,
달러 맛있는데,2024-12-03 15:06:32+00:00,toss,삼성전자,9424779.0,4.2248940599910004e-48,
"올해는 한국같은 아시아 시장이 금융시장을 주도할지도  모르겠네요

미국은  세계에 나눠주던 부를 가져오려고하면서부터 미국주식이 세계적으로 투자붐이 불었는데 이제는  선반영 다돼서 요즘 장이 별로 안좋음 그 돈이 아시아로 이동하는중",2025-01-09 01:26:19+00:00,toss,삼성전자,6277192.0,2.8011716907257645e-32,
너무 많이퍼져서 개미들이 던질수도,2024-02-15 22:04:19+00:00,toss,삼성전자,34628512.0,8.66618188112013e-175,
"음 역시 오늘은 58500원정도 마감항듯  삼성 따위 
 주르륵",2024-10-23 06:08:00+00:00,toss,삼성전자,12999491.0,4.5428037083454696e-66,
내일 만약에 79600원제자리 돌려 놓으면 레전드 월요일시작이랑 금요일마지막제자리 게임,2024-04-25 06:09:55+00:00,toss,삼성전자,28637776.0,1.1235717240111073e-144,
가즈아,2024-04-19 04:44:46+00:00,toss,삼성전자,29161285.0,2.625144612335053e-147,
"54300  54100 매수 간다

코인하다가 이거 할라니까 주식 단타가 더 어려운거같기도",2024-11-29 00:34:32+00:00,toss,삼성전자,9822699.0,4.223266228073051e-50,
"이번년도 촤고위 실수
비트코인1개팔고 삼성산거",2024-12-19 01:05:44+00:00,toss,삼성전자,8092827.0,2.093860824069279e-41,
응 선반영,2024-10-08 01:19:16+00:00,toss,삼성전자,14312815.0,1.1371733628326312e-72,
8만전자는 과연  언제쯤 3년 기다렸다구,2023-08-07 02:08:54+00:00,toss,삼성전자,51289037.0,1.5586819597495825e-258,
징글징글하다,2025-01-07 04:15:55+00:00,toss,삼성전자,6439816.0,4.264822922805861e-33,
인삼공사 풀매수 간다,2024-10-22 00:20:47+00:00,toss,삼성전자,13106724.0,1.3131406269967074e-66,
들어갈타이밍 맞나요,2024-09-20 03:06:37+00:00,toss,삼성전자,15861574.0,1.865958817258028e-80,
,2025-03-18 02:58:29+00:00,toss,삼성전자,396462.0,0.0101662633475603,
아직못담았는데,2024-10-07 07:27:31+00:00,toss,삼성전자,14377120.0,5.402489882826448e-73,
httpsyoutuber9Crf00V9YksiEpvHxKMb87JHqYrk,2023-09-11 12:13:14+00:00,toss,삼성전자,48228777.0,3.7612076808761e-243,
,2024-12-17 04:03:57+00:00,toss,삼성전자,8254934.0,3.207065399242118e-42,
개미님들 용쓰는데 매도물량이다시 앞서려하고있군,2024-11-14 02:00:26+00:00,toss,삼성전자,11113545.0,1.371317768168971e-56,
7만원대로 올라오네요 8만 갑시다,2023-11-06 04:50:50+00:00,toss,삼성전자,43416921.0,5.786199255449085e-219,
개잡주 중 개잡주 삼만전자,2024-11-28 05:21:13+00:00,toss,삼성전자,9891898.0,1.895901525614745e-50,
요즘은 그저 본전만 챙기고 싶은 마음입니다,2025-02-04 03:48:17+00:00,toss,삼성전자,4022274.0,6.0507953768688265e-21,
사망가자,2024-11-13 06:19:19+00:00,toss,삼성전자,11184412.0,6.038389502284151e-57,
"5분전

대기",2025-02-13 23:55:31+00:00,toss,삼성전자,3172240.0,1.1338520701169971e-16,
또 바코드네,2024-12-05 00:04:17+00:00,toss,삼성전자,9306114.0,1.6683691509047122e-47,
69층 살려줘서 고마워 더 올려줘,2023-05-26 02:06:29+00:00,toss,삼성전자,57596382.0,3.0798635732546744e-290,
설마 여기서 더 떨어지진 않겠지,2024-05-30 05:19:24+00:00,toss,삼성전자,25616807.0,1.7205693215755473e-129,
국장은 무서워,2024-09-23 01:55:58+00:00,toss,삼성전자,15606613.0,3.568436123326955e-79,
뭔일났나요,2025-02-10 05:35:38+00:00,toss,삼성전자,3497433.0,2.6299979396378616e-18,
"엔비가 현시간 미국 시총 1위 등극했다
요 시점에 엔비  성능 테스트 통과뉴스 나오면
너도 오르지 않을까
경영진들아 언론 플레이 좀 하자 응",2024-06-18 17:08:09+00:00,toss,삼성전자,23932682.0,5.02367628323413e-121,
3이상 종가요정  우선주처럼 부탁해,2024-03-04 05:36:14+00:00,toss,삼성전자,33132597.0,2.8650293245553387e-167,
뭐하는 주식이지,2024-10-14 01:34:27+00:00,toss,삼성전자,13793504.0,4.636313158786711e-70,
저축이나 하셔유 주가조작 나라에서  무슨 수익을 보겠다고 하셔유 포기 하시고 저축 하셔유,2024-10-24 05:18:06+00:00,toss,삼성전자,12916085.0,1.1928036059681173e-65,
삼전으로 다들 단타 하는데 처음부터 단타 안하고 가만히 둔 사람이 승자임,2024-06-19 02:57:48+00:00,toss,삼성전자,23897303.0,7.565823210945646e-121,
주식시장이랑 수능이랑 무슨상관이지,2024-11-14 00:03:07+00:00,toss,삼성전자,11120584.0,1.2640264797867268e-56,
화이팅,2025-01-18 12:37:27+00:00,toss,삼성전자,5459324.0,3.617424228419365e-28,
쉽지않네,2024-11-11 00:58:09+00:00,toss,삼성전자,11376482.0,6.538383889823911e-58,
빠른 손절도 답이다,2024-11-13 09:19:30+00:00,toss,삼성전자,11173601.0,6.843262916820178e-57,
