content,timestamp,platform,stock_name,delta_seconds,weight,label
껄충껄충,2024-11-18 22:20:09+00:00,toss,삼성전자,10694762.0,1.7465238290961523e-54,
와 40분째 같은자리,2024-11-20 04:41:19+00:00,toss,삼성전자,10585492.0,6.186234013983486e-54,
액면분할점 해라 너무 비싸자나,2024-10-23 00:51:40+00:00,toss,삼성전자,13018471.0,3.646867034974969e-66,
와 어떻게 이런 판단을 하지 2024년도에 비상계엄선포 미쳤다,2024-12-03 14:59:09+00:00,toss,삼성전자,9425222.0,4.203287138167299e-48,
삼성은 기대를 저버리질않네요,2023-11-21 07:45:45+00:00,toss,삼성전자,42110426.0,2.1358184024899634e-212,
"장막판에 다튀었네
외인놀이터냐",2024-11-07 08:57:15+00:00,toss,삼성전자,11693336.0,1.670266926045501e-59,
사만전자되면 그때부터 모아야지,2024-10-10 08:40:54+00:00,toss,삼성전자,14113517.0,1.1418507362400918e-71,
하 아무리 물타도 평단이 안낮아져,2024-12-06 11:36:37+00:00,toss,삼성전자,9178174.0,7.334825563924193e-47,
경제적 자유를향한 여러분들의 염원은 기필코 이루어져 족쇄를풀고 자유롭게 날아갈것입니다,2024-07-13 02:52:08+00:00,toss,삼성전자,21824043.0,1.996249063799222e-110,
오늘 6만 갈려고,2024-10-28 04:50:07+00:00,toss,삼성전자,12572164.0,6.387152457159519e-64,
